
https://www.buzzfeed.com/pedrofequiere/19-fun-facts-about-seinfeld-that-most-fans-didnt-know-about?utm_term=.fuJ9n5eZO#.vhz0mWLyK,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
http://www.complex.com/music/2018/04/2018-is-set-to-be-classic-year-in-rap,0.035398230088495575,0.10619469026548672,0.05309734513274336,0.04424778761061947,0.008849557522123894,0.035398230088495575,0.04424778761061947,0.008849557522123894,
https://www.theringer.com/nfl/2018/4/12/17231582/colin-kaepernick-seattle-seahawks-quarterback-national-anthem-protest-free-agency,0.06222222222222222,0.057777777777777775,0.03111111111111111,0.1288888888888889,0.05333333333333334,0.03111111111111111,0.04888888888888889,0.022222222222222223,
https://www.cosmopolitan.com/entertainment/music/a19884224/avicii-autopsy-report/,0.10714285714285714,0.10714285714285714,0.08928571428571429,0.25,0.21428571428571427,0.03571428571428571,0.14285714285714285,0.08928571428571429,
http://www.scarymommy.com/guide-dog-twitter-viral/,0.037383177570093455,0.1308411214953271,0.1308411214953271,0.14018691588785046,0.08411214953271028,0.11214953271028037,0.04672897196261682,0.056074766355140186,
https://www.thenational.ae/business/economy/majid-al-futtaim-to-open-multi-plex-vox-cinema-in-riyadh-in-coming-days-1.723212,0.017857142857142856,0.125,0.07142857142857142,0.09821428571428571,0.008928571428571428,0.05357142857142857,0.0,0.0,
https://www.engadget.com/2018/04/17/tesla-to-run-model-3-factory-24-7/,0.012048192771084338,0.12048192771084337,0.03614457831325301,0.060240963855421686,0.024096385542168676,0.024096385542168676,0.04819277108433735,0.03614457831325301,
https://www.cbsnews.com/news/southwest-airlines-flight-emergency-landing-today-2018-04-17-live-stream-updates/,0.024305555555555556,0.0798611111111111,0.041666666666666664,0.07291666666666667,0.10416666666666667,0.041666666666666664,0.10416666666666667,0.020833333333333332,
https://www.huffingtonpost.com/entry/seth-klarman-democratic-donor_us_5ad4322fe4b077c89cea0063,0.07142857142857142,0.11904761904761904,0.047619047619047616,0.10714285714285714,0.13095238095238096,0.07142857142857142,0.10714285714285714,0.0,
http://abcnews.go.com/US/bank-vp-died-southwest-airlines-engine-failure/story?id=54557205,0.027972027972027972,0.13286713286713286,0.09090909090909091,0.26573426573426573,0.055944055944055944,0.03496503496503497,0.08391608391608392,0.027972027972027972,
